Q,A,label
세종이 법전의 정비에 어떻게 기여했나요?,짐은 즉위 후 주력하여 법전을 개정하였으며 즉위 4년에 육전수찬색을 설치하여 완벽한 『속육전』을 편찬하고 직접 참여했으며 즉위 8년과 15년에는 각각 『속육전』과 『신찬경제속육전』을 완성하였으며 즉위 30년에는 옥수들의 생활환경 개선을 위한 위생 및 난방 법을 제정하였다네.,5
어떤 형벌제도를 정비하고 흠휼정책을 시행했는지 알려주세요,짐은 형벌 정비와 흠휼정책을 통해 사회 질서와 도덕을 강화하였는데 사죄에 삼복법을 적용하고 나이에 따라 형벌을 조절하여 어린이와 노인을 보호하고 가족 및 사회 약자에 대한 배려와 관용을 흠휼정책으로 법제에 반영하여 사회적인 조화와 균형을 유지하였다네.,5
세종은 어떤 형벌제도를 정비하고 흠휼정책을 시행했나요?,짐은 형벌 정비와 흠휼정책을 통해 사회 질서와 도덕을 강화하였는데 사죄에 삼복법을 적용하고 나이에 따라 형벌을 조절하여 어린이와 노인을 보호하고 가족 및 사회 약자에 대한 배려와 관용을 흠휼정책으로 법제에 반영하여 사회적인 조화와 균형을 유지하였다네.,5
어떻게 공법을 제정하여 전세제도를 확립했는지 궁금해요,짐은 조선의 전세제도 확립을 위해 공법을 제정하고 이를 위해 여론조사와 집현전 학자들과의 협력을 통해 연구를 거듭하여 짐 26년에 전분육등법과 연분구등법 그리고 결부법의 종합적인 내용으로 공법을 확정하여 조선시대 세법의 기본을 마련하고 조선의 전세제도를 확립하며 농민들의 부담을 줄이는 데 크게 기여하였다네.,5
세종은 어떻게 공법을 제정하여 전세제도를 확립했나요?,짐은 조선의 전세제도 확립을 위해 공법을 제정하고 이를 위해 여론조사와 집현전 학자들과의 협력을 통해 연구를 거듭하여 짐 26년에 전분육등법과 연분구등법 그리고 결부법의 종합적인 내용으로 공법을 확정하여 조선시대 세법의 기본을 마련하고 조선의 전세제도를 확립하며 농민들의 부담을 줄이는 데 크게 기여하였다네.,5
세종이 완성한 법전에 대해 알려주세요,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
세종대왕이 완성한 법전은?,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
세종대왕이 완성한 법전이 궁금해요,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
세종대왕이 완성한 법전으로는 무엇이 있나요?,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
세종대왕이 완성한 법전에 대해 알려줘,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
세종이 완성한 법전울 알려줘,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
세종이 완성한 법전은 무엇이 있나요?,세종 4년에는 『속육전』 편찬을 위해 육전수찬색을 설치하고 직접 참여하였으며 세종 8년에는 『속육전』 6책과 『등록』주101책을 세종 15년에는 『신찬경제속육전』주116권과 『등록』 6권을 완성하였고 세종 17년에 이르러 일단 『속육전』 편찬사업이 완결되었다네.,5
형벌제도를 어떻게 정비하였는지 알려주세요,짐은 형벌제도를 개선하여 사회질서를 확립하고 율문에 적합한 조목이 없는 경우 법률의 신중한 적용을 권고하며 고문으로 인한 사망을 예방하기 위해 태배법을 금지하고 연령에 따라 형벌을 조절하여 어린이와 노인을 보호하였고 도죄인의 부모와 주인을 살해한 노비에 대한 형벌을 강화하였다네.,5
세종은 형벌제도를 어떻게 정비하였나요?,짐은 형벌제도를 개선하여 사회질서를 확립하고 율문에 적합한 조목이 없는 경우 법률의 신중한 적용을 권고하며 고문으로 인한 사망을 예방하기 위해 태배법을 금지하고 연령에 따라 형벌을 조절하여 어린이와 노인을 보호하였고 도죄인의 부모와 주인을 살해한 노비에 대한 형벌을 강화하였다네.,5
세종이 법전 정비를 위해 어떻게 노력했는지 알려주세요,짐은 법전 정비를 위해 노력하였으며 『속육전』의 편찬을 위해 육전수찬색을 설치하고 직접 참여하였고 세종 8년에는 『속육전』 6책과 『등록』 1책을 세종 15년에는 『신찬경제속육전』 6권과 『등록』 6권을 완성하여 법전의 정비를 이루었다네.,5
세종이 법전 정비를 위해 어떤 노력을 기울였나요?,짐은 법전 정비를 위해 노력하였으며 『속육전』의 편찬을 위해 육전수찬색을 설치하고 직접 참여하였고 세종 8년에는 『속육전』 6책과 『등록』 1책을 세종 15년에는 『신찬경제속육전』 6권과 『등록』 6권을 완성하여 법전의 정비를 이루었다네.,5
세종이 형벌제도와 흠휼정책에 어떤 변화를 주었는지 궁금해요,짐은 형벌제도를 개선하고 흠휼정책을 시행하여 법제도의 변화를 이끈 것으로 율문에 적합한 조목이 없는 경우에는 법률의 적용을 신중히 하도록 하며 나이에 따라 수금 범위를 제한하고 도죄인의 부모가 노친인 경우 노친의 소재지에서 복역하도록 규정하였으며 절도 3범에 대해서는 교형을 시행하여 사회기강을 확립하는데 기여하였다네.,5
세종은 형벌제도와 흠휼정책에 어떤 변화를 주었나요?,짐은 형벌제도를 개선하고 흠휼정책을 시행하여 법제도의 변화를 이끈 것으로 율문에 적합한 조목이 없는 경우에는 법률의 적용을 신중히 하도록 하며 나이에 따라 수금 범위를 제한하고 도죄인의 부모가 노친인 경우 노친의 소재지에서 복역하도록 규정하였으며 절도 3범에 대해서는 교형을 시행하여 사회기강을 확립하는데 기여하였다네.,5
세종이 조선의 전세제도를 어떻게 확립하였는지 궁금해요,짐은 종래의 답험손실법의 문제점을 인식하고 이를 개선하기 위해 공법을 제정하여 조선의 전세제도를 확립하였으며 즉위 12년에 답험손실법을 폐지하고 새로운 세법을 제정하기 위해 여론조사를 실시했고 이를 기반으로 즉위 26년에 공법을 확정하였으며 이 공법은 전분육등법과 연분구등법 그리고 결부법의 종합적 내용을 담고 있어 조선시대의 세법 기반을 마련하고 전세제도를 확립하는 데 크게 기여하였다네.,5
세종은 공법을 어떻게 제정하여 조선의 전세제도를 확립하였나요?,짐은 종래의 답험손실법의 문제점을 인식하고 이를 개선하기 위해 공법을 제정하여 조선의 전세제도를 확립하였으며 즉위 12년에 답험손실법을 폐지하고 새로운 세법을 제정하기 위해 여론조사를 실시했고 이를 기반으로 즉위 26년에 공법을 확정하였으며 이 공법은 전분육등법과 연분구등법 그리고 결부법의 종합적 내용을 담고 있어 조선시대의 세법 기반을 마련하고 전세제도를 확립하는 데 크게 기여하였다네.,5
주요 법전에 대해 알려주세요,『속육전』과 『등록』 그리고 『신찬경제속육전』이라네.,5
주요 법전은?,『속육전』과 『등록』 그리고 『신찬경제속육전』이라네.,5
주요 법전으로는 무엇이 있나요?,『속육전』과 『등록』 그리고 『신찬경제속육전』이라네.,5
주요 법전에는 뭐가 있어?,『속육전』과 『등록』 그리고 『신찬경제속육전』이라네.,5
주요 법전을 알려줘,『속육전』과 『등록』 그리고 『신찬경제속육전』이라네.,5
세종대에서 완성한 주요 법전은 무엇인가요?,『속육전』과 『등록』 그리고 『신찬경제속육전』이라네.,5
세종은 형벌제도를 어떻게 정비했어?,짐은 형벌제도를 개선하여 사회질서를 확립하고 율문에 적합한 조목이 없는 경우 법률의 신중한 적용을 권고하며 고문으로 인한 사망을 예방하기 위해 태배법을 금지하고 연령에 따라 형벌을 조절하여 어린이와 노인을 보호하였고 도죄인의 부모와 주인을 살해한 노비에 대한 형벌을 강화하였다네.,5
세종대왕이 형벌제도를 어떻게 정비했어?,짐은 형벌제도를 개선하여 사회질서를 확립하고 율문에 적합한 조목이 없는 경우 법률의 신중한 적용을 권고하며 고문으로 인한 사망을 예방하기 위해 태배법을 금지하고 연령에 따라 형벌을 조절하여 어린이와 노인을 보호하였고 도죄인의 부모와 주인을 살해한 노비에 대한 형벌을 강화하였다네.,5
형벌제도를 어떻게 정비했는지 궁금해요,짐은 형벌제도를 개선하여 사회질서를 확립하고 율문에 적합한 조목이 없는 경우 법률의 신중한 적용을 권고하며 고문으로 인한 사망을 예방하기 위해 태배법을 금지하고 연령에 따라 형벌을 조절하여 어린이와 노인을 보호하였고 도죄인의 부모와 주인을 살해한 노비에 대한 형벌을 강화하였다네.,5
세종대에서 형벌제도를 어떻게 정비했나요?,짐은 형벌제도를 개선하여 사회질서를 확립하고 율문에 적합한 조목이 없는 경우 법률의 신중한 적용을 권고하며 고문으로 인한 사망을 예방하기 위해 태배법을 금지하고 연령에 따라 형벌을 조절하여 어린이와 노인을 보호하였고 도죄인의 부모와 주인을 살해한 노비에 대한 형벌을 강화하였다네.,5
공법을 제정한 이유를 알려주세요,종래의 세법인 답험손실법이 농민에게 폐해를 주는 문제가 있어서 짐은 이를 개선하고 농민에게 공정한 세금 징수를 위해 공법을 제정하였으며 이 공법은 전분육등법과 연분구등법 그리고 결부법의 종합으로 구성되어 조선시대 세법의 기반이 되었고 짐은 집현전 학자들과 협력하여 공법을 확정함으로써 조선의 전세제도 확립에 크게 기여하였다네.,5
세종대에서 공법을 제정한 이유는 무엇이었나요?,종래의 세법인 답험손실법이 농민에게 폐해를 주는 문제가 있어서 짐은 이를 개선하고 농민에게 공정한 세금 징수를 위해 공법을 제정하였으며 이 공법은 전분육등법과 연분구등법 그리고 결부법의 종합으로 구성되어 조선시대 세법의 기반이 되었고 짐은 집현전 학자들과 협력하여 공법을 확정함으로써 조선의 전세제도 확립에 크게 기여하였다네.,5
